project_id,pic,partner_role,pillar_abbr,pillar_descr,thematic_priority_abbr,signature_date,call_deadline_date,eu_contribution,legal_name,legal_short_name,legal_entity_type,country_code,legal_url,ec_contribution,net_ec_contribution,project_acronym,thematic_priority,topic_code,topic_description,participations,framework_programme,start_date,end_date,legal_basis,funding_scheme,country,re_contribution,pillar,signature_year,call_year,start_year
200264,999976008,Coordinator,NA,NA,NA,NA,NA,NA,UNIVERSITE LOUIS PASTEUR,ULP,HES,FR,http://www-ulp.u-strasbg.fr,15000,NA,NEFERN,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,5,FP7,2007-06-01,2007-12-31,FP7-PEOPLE,CSA-SA,France,15000,NA,NA,NA,2007
200264,999839820,Participant,NA,NA,NA,NA,NA,NA,UNIVERSITE DIJON BOURGOGNE,UNIVERSITY OF BURGUNDY,HES,FR,www.u-bourgogne.fr,4000,NA,NEFERN,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,5,FP7,2007-06-01,2007-12-31,FP7-PEOPLE,CSA-SA,France,4000,NA,NA,NA,2007
200264,999863100,Participant,NA,NA,NA,NA,NA,NA,UNIVERSITE DE FRANCHE-COMTE,UFC,HES,FR,www.univ-fcomte.fr,2000,NA,NEFERN,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,5,FP7,2007-06-01,2007-12-31,FP7-PEOPLE,CSA-SA,France,2000,NA,NA,NA,2007
200264,999899378,Participant,NA,NA,NA,NA,NA,NA,UNIVERSITE DES SCIENCES ET TECHNOLOGIES DE LILLE - LILLE I,UL,HES,FR,www.univ-lille1.fr,15000,NA,NEFERN,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,5,FP7,2007-06-01,2007-12-31,FP7-PEOPLE,CSA-SA,France,15000,NA,NA,NA,2007
200264,976857028,Participant,NA,NA,NA,NA,NA,NA,La Nef des sciences,Nef,PRC,FR,www.nef-des-sciences.uha.fr,4000,NA,NEFERN,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,5,FP7,2007-06-01,2007-12-31,FP7-PEOPLE,CSA-SA,France,4000,NA,NA,NA,2007
200253,998330888,Participant,NA,NA,NA,NA,NA,NA,ASSOCIATION OF LATVIAN CHEMICAL AND PHARMACEUTICAL INDUSTRY,LAKIFA,PUB,LV,www.lakifa.lv,2748,NA,NIGHTLV,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,9,FP7,2007-08-01,2007-11-30,FP7-PEOPLE,CSA-SA,Latvia,2748,NA,NA,NA,2007
200253,998836646,Participant,NA,NA,NA,NA,NA,NA,LATVIJAS BIOMEDICINAS PETIJUMU UN STUDIJU CENTRS,LBMC,REC,LV,http://bmc.biomed.lu.lv/en/,7666,NA,NIGHTLV,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,9,FP7,2007-08-01,2007-11-30,FP7-PEOPLE,CSA-SA,Latvia,7666,NA,NA,NA,2007
200253,999843118,Participant,NA,NA,NA,NA,NA,NA,RIGAS STRADINA UNIVERSITATE,RSU,HES,LV,www.rsu.lv,7344,NA,NIGHTLV,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,9,FP7,2007-08-01,2007-11-30,FP7-PEOPLE,CSA-SA,Latvia,7344,NA,NA,NA,2007
200253,999933328,Participant,NA,NA,NA,NA,NA,NA,LATVIJAS LAUKSAIMNIECIBAS UNIVERSITATE,LLU,HES,LV,www.llu.lv,6068,NA,NIGHTLV,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,9,FP7,2007-08-01,2007-11-30,FP7-PEOPLE,CSA-SA,Latvia,6068,NA,NA,NA,2007
200253,999820226,Participant,NA,NA,NA,NA,NA,NA,LR IZGLITIBAS UN ZINATNES MINISTRIJA,MES,PUB,LV,http://www.izm.gov.lv,6526,NA,NIGHTLV,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,9,FP7,2007-08-01,2007-11-30,FP7-PEOPLE,CSA-SA,Latvia,6526,NA,NA,NA,2007
200253,999567056,Participant,NA,NA,NA,NA,NA,NA,LATVIJAS ORGANISKAS SINTEZES INSTITUTS,LIOS,REC,LV,http://www.osi.lv,5481,NA,NIGHTLV,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,9,FP7,2007-08-01,2007-11-30,FP7-PEOPLE,CSA-SA,Latvia,5481,NA,NA,NA,2007
200253,998503451,Coordinator,NA,NA,NA,NA,NA,NA,LATVIJAS UNIVERSITATES AGENTURA LATVIJAS UNIVERSITATES FIZIKAS INSTITUTS,IPUL,REC,LV,http://ipul.lv,13991,NA,NIGHTLV,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,9,FP7,2007-08-01,2007-11-30,FP7-PEOPLE,CSA-SA,Latvia,13991,NA,NA,NA,2007
200253,999457058,Participant,NA,NA,NA,NA,NA,NA,LATVIJAS VALSTS KOKSNES KIMIJAS INSTITUTS,LSIWC,REC,LV,http://www.kki.lv,5923,NA,NIGHTLV,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,9,FP7,2007-08-01,2007-11-30,FP7-PEOPLE,CSA-SA,Latvia,5923,NA,NA,NA,2007
200253,999830702,Participant,NA,NA,NA,NA,NA,NA,DAUGAVPILS UNIVERSITATE,Daugavpils Universitate,HES,LV,www.du.lv,6983,NA,NIGHTLV,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,9,FP7,2007-08-01,2007-11-30,FP7-PEOPLE,CSA-SA,Latvia,6983,NA,NA,NA,2007
203715,999897826,Coordinator,NA,NA,NA,NA,NA,NA,UNIVERSITY OF HAIFA,UNIVERSITY OF HAIFA,HES,IL,http://www.haifa.ac.il,100000,NA,ASD SCREENING,Marie-Curie Actions,PEOPLE-2007-4-3.IRG,Marie Curie Action: International Reintegration Grants,1,FP7,2007-10-01,2012-02-29,FP7-PEOPLE,MC-IRG,Israel,100000,NA,NA,NA,2007
208529,999907720,Coordinator,NA,NA,NA,NA,NA,NA,TECHNION - ISRAEL INSTITUTE OF TECHNOLOGY,Technion,HES,IL,http://www.technion.ac.il,100000,NA,OBJECTGUIDEDACTIONS,Marie-Curie Actions,PEOPLE-2007-4-3.IRG,Marie Curie Action: International Reintegration Grants,1,FP7,2007-10-01,2011-09-30,FP7-PEOPLE,MC-IRG,Israel,100000,NA,NA,NA,2007
200297,999952146,Coordinator,NA,NA,NA,NA,NA,NA,ASTRONOMICAL INSTITUTE OF THE SLOVAK ACADEMY OF SCIENCES,ASU SAV,REC,SK,www.astro.sk,75000,NA,BROWN DWARF,Marie-Curie Actions,PEOPLE-2007-4-3.IRG,Marie Curie Action: International Reintegration Grants,1,FP7,2007-10-01,2010-09-30,FP7-PEOPLE,MC-IRG,Slovakia,75000,NA,NA,NA,2007
200231,999737679,Participant,NA,NA,NA,NA,NA,NA,TARGET ACTIVE TRAINING,TAT,PRC,RO,www.active-training.ro,56167,NA,RENIRO,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,4,FP7,2007-06-01,2007-11-30,FP7-PEOPLE,CSA-SA,Romania,56167,NA,NA,NA,2007
200231,999842342,Participant,NA,NA,NA,NA,NA,NA,UNIVERSITATEA POLITEHNICA DIN BUCURESTI,UNIVERSITATEA POLITEHNICA DIN BUCURESTI,HES,RO,http://www.upb.ro,950,NA,RENIRO,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,4,FP7,2007-06-01,2007-11-30,FP7-PEOPLE,CSA-SA,Romania,950,NA,NA,NA,2007
200231,999746118,Coordinator,NA,NA,NA,NA,NA,NA,CABINETUL CALIN TATOMIR,CCT,PRC,RO,www.cct.ro,4680,NA,RENIRO,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,4,FP7,2007-06-01,2007-11-30,FP7-PEOPLE,CSA-SA,Romania,4680,NA,NA,NA,2007
200231,999923725,Participant,NA,NA,NA,NA,NA,NA,AIESEC,AIESEC,PRC,RO,www.aiesec.org,600,NA,RENIRO,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,4,FP7,2007-06-01,2007-11-30,FP7-PEOPLE,CSA-SA,Romania,600,NA,NA,NA,2007
200267,975579344,Participant,NA,NA,NA,NA,NA,NA,Institut für Ur- und Frühgeschichte,UFG,PRC,AT,www.univie.ac.at/urgeschichte,3700,NA,CELTICNIGHT,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,3,FP7,2007-06-01,2008-01-31,FP7-PEOPLE,CSA-SA,Austria,3700,NA,NA,NA,2007
200267,999866883,Coordinator,NA,NA,NA,NA,NA,NA,UNIVERSITAT WIEN,UNIVIE,HES,AT,http://www.univie.ac.at,39970,NA,CELTICNIGHT,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,3,FP7,2007-06-01,2008-01-31,FP7-PEOPLE,CSA-SA,Austria,39970,NA,NA,NA,2007
200267,998206340,Participant,NA,NA,NA,NA,NA,NA,Community of Schwarzenbach,CofS,PUB,AT,www.schwarzenbach.gv.at,21500,NA,CELTICNIGHT,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,3,FP7,2007-06-01,2008-01-31,FP7-PEOPLE,CSA-SA,Austria,21500,NA,NA,NA,2007
216104,999918002,Participant,NA,NA,NA,NA,NA,NA,SES ASTRA SA,SES,PRC,LU,NA,148730,NA,SFERA,Information and Communication Technologies,ICT-2007.1.1,The network of the future,8,FP7,2007-11-01,2009-10-31,FP7-ICT,CSA,Luxembourg,148730,NA,NA,NA,2007
216104,999772696,Participant,NA,NA,NA,NA,NA,NA,ROSE VISION SL.,ROSE,PRC,ES,NA,130754,NA,SFERA,Information and Communication Technologies,ICT-2007.1.1,The network of the future,8,FP7,2007-11-01,2009-10-31,FP7-ICT,CSA,Spain,130754,NA,NA,NA,2007
216104,999939245,Participant,NA,NA,NA,NA,NA,NA,SDRUZENIE BULGARSKA ASOCIACIA NA SOFTUERNITE KOMPANII BASCOM,BULGARIAN ASSOCIATION OF SOFTWARE COMPANIES BASCOM,OTH,BG,NA,85600,NA,SFERA,Information and Communication Technologies,ICT-2007.1.1,The network of the future,8,FP7,2007-11-01,2009-10-31,FP7-ICT,CSA,Bulgaria,85600,NA,NA,NA,2007
216104,999643686,Participant,NA,NA,NA,NA,NA,NA,ASTER - SOCIETA CONSORTILE PER AZIONI,Aster,REC,IT,http://www.aster.it,97682,NA,SFERA,Information and Communication Technologies,ICT-2007.1.1,The network of the future,8,FP7,2007-11-01,2009-10-31,FP7-ICT,CSA,Italy,97682,NA,NA,NA,2007
216104,999939148,Participant,NA,NA,NA,NA,NA,NA,ASOCIATIA ROMANA PENTRU INDUSTRIA ELECTRONICA SI SOFTWARE,ARIES,PRC,RO,NA,93625,NA,SFERA,Information and Communication Technologies,ICT-2007.1.1,The network of the future,8,FP7,2007-11-01,2009-10-31,FP7-ICT,CSA,Romania,93625,NA,NA,NA,2007
216104,999809265,Participant,NA,NA,NA,NA,NA,NA,AIRBUS DEFENCE AND SPACE SAS,Astrium SAS,PRC,FR,http://www.astrium.eads.net,147371,NA,SFERA,Information and Communication Technologies,ICT-2007.1.1,The network of the future,8,FP7,2007-11-01,2009-10-31,FP7-ICT,CSA,France,147371,NA,NA,NA,2007
216104,999943028,Coordinator,NA,NA,NA,NA,NA,NA,TELECOM CASTILLA LA MANCHA S.A.,TCLM,PRC,ES,http://www.sferaproject.eu/,133750,NA,SFERA,Information and Communication Technologies,ICT-2007.1.1,The network of the future,8,FP7,2007-11-01,2009-10-31,FP7-ICT,CSA,Spain,133750,NA,NA,NA,2007
216104,999794230,Participant,NA,NA,NA,NA,NA,NA,"INFORMATIKAI, TAVKOZLESI ES ELEKTRONIKAI VALLALKOZASOK SZOVETSEGE",IVSZ,REC,HU,www.ivsz.hu,100580,NA,SFERA,Information and Communication Technologies,ICT-2007.1.1,The network of the future,8,FP7,2007-11-01,2009-10-31,FP7-ICT,CSA,Hungary,100580,NA,NA,NA,2007
200443,999987939,Coordinator,NA,NA,NA,NA,NA,NA,FONDATION EUROPEENNE DE LA SCIENCE,FONDATION EUROPEENNE DE LA SCIENCE,OTH,FR,http://www.esf.org,250000000,NA,COST II,General Activities,COST,COST,1,FP7,2007-06-02,2015-01-01,FP7-GA,CSA-SA,France,250000000,NA,NA,NA,2007
203685,998346214,Coordinator,NA,NA,NA,NA,NA,NA,LUDWIG BOLTZMANN GESELLSCHAFT OSTERREICHISCHE VEREINIGUNG ZUR FORDERUNG DER WISSENSCHAFTLICHEN FORSCHUNG,LBG,REC,AT,http://www.lbitrauma.org,100000,NA,COMBATING SEPSIS,Marie-Curie Actions,PEOPLE-2007-4-3.IRG,Marie Curie Action: International Reintegration Grants,1,FP7,2007-12-01,2011-11-30,FP7-PEOPLE,MC-IRG,Austria,100000,NA,NA,NA,2007
210080,999986387,Coordinator,NA,NA,NA,NA,NA,NA,UNIVERSITAT DE BARCELONA,UB,HES,ES,http://www.ub.edu,100000,NA,GABA CELL TYPES,Marie-Curie Actions,PEOPLE-2007-4-3.IRG,Marie Curie Action: International Reintegration Grants,1,FP7,2007-10-01,2011-09-30,FP7-PEOPLE,MC-IRG,Spain,100000,NA,NA,NA,2007
200216,999899087,Coordinator,NA,NA,NA,NA,NA,NA,POLITECHNIKA SLASKA,POLITECHNIKA SLASKA,HES,PL,http://www.polsl.pl,36243,NA,2NIGHT-2GETHER,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,2,FP7,2007-06-01,2007-10-31,FP7-PEOPLE,CSA-SA,Poland,36243,NA,NA,NA,2007
200216,999952922,Participant,NA,NA,NA,NA,NA,NA,MALOPOLSKA VOIVODSHIP,MV,PUB,PL,www.malopolskie.pl,33806,NA,2NIGHT-2GETHER,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,2,FP7,2007-06-01,2007-10-31,FP7-PEOPLE,CSA-SA,Poland,33806,NA,NA,NA,2007
206943,999886865,Coordinator,NA,NA,NA,NA,NA,NA,UNIWERSYTET IM. ADAMA MICKIEWICZA W POZNANIU,AMU,HES,PL,http://www.amu.edu.pl,30000,NA,CLICK-FUN,Marie-Curie Actions,PEOPLE-2007-2-2.ERG,Marie Curie Action: European Reintegration Grants,1,FP7,2007-09-03,2009-09-02,FP7-PEOPLE,MC-ERG,Poland,30000,NA,NA,NA,2007
200426,999694029,Participant,NA,NA,NA,NA,NA,NA,EURO INTER TOULOUSE,EI,PRC,FR,www.aero-scratch.net,338904.07,NA,AEROPORTAL,Transport (including Aeronautics),AAT-2007-7.0-05,Stimulating participation of small and medium size enterprises (SME),10,FP7,2007-12-01,2010-05-31,FP7-TRANSPORT,CSA-SA,France,338904.07,NA,NA,NA,2007
200426,999928963,Coordinator,NA,NA,NA,NA,NA,NA,AEROSPACE AND DEFENCE INDUSTRIES ASSOCIATION OF EUROPE,ASD,PRC,BE,www.asd-europe.org,749612,NA,AEROPORTAL,Transport (including Aeronautics),AAT-2007-7.0-05,Stimulating participation of small and medium size enterprises (SME),10,FP7,2007-12-01,2010-05-31,FP7-TRANSPORT,CSA-SA,Belgium,749612,NA,NA,NA,2007
200426,999539508,Participant,NA,NA,NA,NA,NA,NA,"SLOT CONSULTING KERESKEDELMI, SZOLGALTATO, TANACSADO KORLATOLT FELELOSEGU TARSASAG",SLOT CONSULTING LTD,PRC,HU,www.slotconsulting.hu,26207,NA,AEROPORTAL,Transport (including Aeronautics),AAT-2007-7.0-05,Stimulating participation of small and medium size enterprises (SME),10,FP7,2007-12-01,2010-05-31,FP7-TRANSPORT,CSA-SA,Hungary,26207,NA,NA,NA,2007
200426,999414960,Participant,NA,NA,NA,NA,NA,NA,INNOV SUPPORT,IN SUP,PRC,BE,NA,90528.9,NA,AEROPORTAL,Transport (including Aeronautics),AAT-2007-7.0-05,Stimulating participation of small and medium size enterprises (SME),10,FP7,2007-12-01,2010-05-31,FP7-TRANSPORT,CSA-SA,Belgium,90528.9,NA,NA,NA,2007
200426,998732371,Participant,NA,NA,NA,NA,NA,NA,PEMAS-ASSOCIACAO PARA A VALORIZACAOE PROMOCAO DA OFERTA DAS EMPRESAS NACIONAIS PARA O SECTOR AERONAUTICO,PEMAS,OTH,PT,http://www.pemas.pt,49706,NA,AEROPORTAL,Transport (including Aeronautics),AAT-2007-7.0-05,Stimulating participation of small and medium size enterprises (SME),10,FP7,2007-12-01,2010-05-31,FP7-TRANSPORT,CSA-SA,Portugal,49706,NA,NA,NA,2007
200426,999880172,Participant,NA,NA,NA,NA,NA,NA,UNIVERZITA TOMASE BATI VE ZLINE,UTB,HES,CZ,NA,34483,NA,AEROPORTAL,Transport (including Aeronautics),AAT-2007-7.0-05,Stimulating participation of small and medium size enterprises (SME),10,FP7,2007-12-01,2010-05-31,FP7-TRANSPORT,CSA-SA,Czechia,34483,NA,NA,NA,2007
200426,999490814,Participant,NA,NA,NA,NA,NA,NA,ISTRAM - INSTITUTE OF STRUCTURES AND ADVANCED MATERIALS,ISTR,REC,EL,www.istram.gr,32083,NA,AEROPORTAL,Transport (including Aeronautics),AAT-2007-7.0-05,Stimulating participation of small and medium size enterprises (SME),10,FP7,2007-12-01,2010-05-31,FP7-TRANSPORT,CSA-SA,Greece,32083,NA,NA,NA,2007
200426,998557577,Participant,NA,NA,NA,NA,NA,NA,Euro-Consultants (2006) Ltd.,EC2,PRC,IL,www.eurocons.co.il,34344,NA,AEROPORTAL,Transport (including Aeronautics),AAT-2007-7.0-05,Stimulating participation of small and medium size enterprises (SME),10,FP7,2007-12-01,2010-05-31,FP7-TRANSPORT,CSA-SA,Israel,34344,NA,NA,NA,2007
200426,999500417,Participant,NA,NA,NA,NA,NA,NA,CONSULTORES DE AUTOMATIZACION Y ROBOTICA SA,CARSA,PRC,ES,www.carsa.es,41250,NA,AEROPORTAL,Transport (including Aeronautics),AAT-2007-7.0-05,Stimulating participation of small and medium size enterprises (SME),10,FP7,2007-12-01,2010-05-31,FP7-TRANSPORT,CSA-SA,Spain,41250,NA,NA,NA,2007
200426,999688985,Participant,NA,NA,NA,NA,NA,NA,ALROUND E.V,ALR,PRC,DE,NA,102882.03,NA,AEROPORTAL,Transport (including Aeronautics),AAT-2007-7.0-05,Stimulating participation of small and medium size enterprises (SME),10,FP7,2007-12-01,2010-05-31,FP7-TRANSPORT,CSA-SA,Germany,102882.03,NA,NA,NA,2007
212057,999933522,Coordinator,NA,NA,NA,NA,NA,NA,INSTITUT MAX VON LAUE - PAUL LANGEVIN,ILLG,REC,FR,http://www.ill.eu,4624725,NA,ILL20/20,Research Infrastructures,INFRA-2007-2.2-01,Preparatory phase for the projects in the 2006 ESFRI Roadmap,1,FP7,2007-12-01,2011-11-30,FP7-INFRASTRUCTURES,CP-CSA-Infra,France,4624725,NA,NA,NA,2007
207685,999736709,Coordinator,NA,NA,NA,NA,NA,NA,ATLANTIS PERIVALLON KAI KAINOTOMIA LIMITED,ATLANTIS ENVIRONMENT & INNOVATION LIMITED,PRC,CY,www.atlantis-consulting.eu,75000,NA,IDOR,Marie-Curie Actions,PEOPLE-2007-4-3.IRG,Marie Curie Action: International Reintegration Grants,1,FP7,2007-10-01,2010-09-30,FP7-PEOPLE,MC-IRG,Cyprus,75000,NA,NA,NA,2007
208856,999865137,Coordinator,NA,NA,NA,NA,NA,NA,SZKOLA GLOWNA GOSPODARSTWA WIEJSKIEGO,WULS,HES,PL,http://www.sggw.waw.pl,100000,NA,FRUIT FLIES SGGW,Marie-Curie Actions,PEOPLE-2007-4-3.IRG,Marie Curie Action: International Reintegration Grants,1,FP7,2007-10-01,2011-09-30,FP7-PEOPLE,MC-IRG,Poland,100000,NA,NA,NA,2007
216634,999596738,Participant,NA,NA,NA,NA,NA,NA,MINISTRY OF EDUCATION,NCRST,HES,NA,NA,58780,NA,IST-AFRICA 2008,Information and Communication Technologies,ICT-2007.9.1,International cooperation,9,FP7,2007-09-01,2009-10-31,FP7-ICT,CSA,Namibia,58780,NA,NA,NA,2007
216634,999640873,Participant,NA,NA,NA,NA,NA,NA,"MINISTRY OF COMMUNICATIONS, SCIENCE AND TECHNOLOGY",MCST-L,PUB,LS,NA,47224,NA,IST-AFRICA 2008,Information and Communication Technologies,ICT-2007.9.1,International cooperation,9,FP7,2007-09-01,2009-10-31,FP7-ICT,CSA,Lesotho,47224,NA,NA,NA,2007
216634,999583352,Participant,NA,NA,NA,NA,NA,NA,TANZANIA COMMISSION FOR SCIENCE AND TECHNOLOGY,COSTECH,REC,TZ,NA,39520,NA,IST-AFRICA 2008,Information and Communication Technologies,ICT-2007.9.1,International cooperation,9,FP7,2007-09-01,2009-10-31,FP7-ICT,CSA,Tanzania,39520,NA,NA,NA,2007
216634,999671040,Participant,NA,NA,NA,NA,NA,NA,WITS COMMERCIAL ENTREPRISE (PTY) LTD,WITS-E,PRC,ZA,NA,90345,NA,IST-AFRICA 2008,Information and Communication Technologies,ICT-2007.9.1,International cooperation,9,FP7,2007-09-01,2009-10-31,FP7-ICT,CSA,South Africa,90345,NA,NA,NA,2007
216634,999591888,Participant,NA,NA,NA,NA,NA,NA,MINISTRY OF TRANSPORT AND COMMUNICATIONS,MTC,PUB,BW,NA,49150,NA,IST-AFRICA 2008,Information and Communication Technologies,ICT-2007.9.1,International cooperation,9,FP7,2007-09-01,2009-10-31,FP7-ICT,CSA,Botswana,49150,NA,NA,NA,2007
216634,999819935,Participant,NA,NA,NA,NA,NA,NA,UGANDA NATIONAL COUNCIL FOR SCIENCE AND TECHNOLOGY,UNCST,PUB,UG,http://www.uncst.go.ug,54480,NA,IST-AFRICA 2008,Information and Communication Technologies,ICT-2007.9.1,International cooperation,9,FP7,2007-09-01,2009-10-31,FP7-ICT,CSA,Uganda,54480,NA,NA,NA,2007
216634,999776576,Coordinator,NA,NA,NA,NA,NA,NA,IIMC INTERNATIONAL INFORMATION MANAGEMENT CORPORATION LTD,IIMC,PRC,IE,NA,418839,NA,IST-AFRICA 2008,Information and Communication Technologies,ICT-2007.9.1,International cooperation,9,FP7,2007-09-01,2009-10-31,FP7-ICT,CSA,Ireland,418839,NA,NA,NA,2007
216634,999636314,Participant,NA,NA,NA,NA,NA,NA,UNIDADE TECNICA DE IMPLEMENTACAO DA POLITICA DE INFORMATICA,UTICT,PUB,MZ,NA,58779,NA,IST-AFRICA 2008,Information and Communication Technologies,ICT-2007.9.1,International cooperation,9,FP7,2007-09-01,2009-10-31,FP7-ICT,CSA,Mozambique,58779,NA,NA,NA,2007
216634,999591985,Participant,NA,NA,NA,NA,NA,NA,THE COMMONWEALTH NETWORK OF INFORMATION TECHNOLOGY FOR DEVELOPMENT,COMNET IT,REC,MT,NA,51339,NA,IST-AFRICA 2008,Information and Communication Technologies,ICT-2007.9.1,International cooperation,9,FP7,2007-09-01,2009-10-31,FP7-ICT,CSA,Malta,51339,NA,NA,NA,2007
223001,999644559,Coordinator,NA,NA,NA,NA,NA,NA,EUROPEAN SPACE AGENCY,ESAE,REC,FR,http://www.esa.int,48000000,NA,GSC DA,Space,SPA,Space,1,FP7,2007-10-01,2011-09-30,FP7-SPACE,CSA-SA,France,48000000,NA,NA,NA,2007
200636,999916450,Coordinator,NA,NA,NA,NA,NA,NA,Fundatia ERGOROM '99,ERGOROM '99,PRC,RO,http://www.cursurineconventionale.ro/,45000,NA,PIANO,Marie-Curie Actions,PEOPLE-2007-2-2.ERG,Marie Curie Action: European Reintegration Grants,1,FP7,2007-12-15,2010-12-14,FP7-PEOPLE,MC-ERG,Romania,45000,NA,NA,NA,2007
200294,999934686,Coordinator,NA,NA,NA,NA,NA,NA,SLOVENSKA ORGANIZACIA PRE VYSKUMNEA VYVOJOVE AKTIVITY ZDRUZENIE,SOVVASLOVAK ORGANIZATION FOR RESEARCH AND DEVELOPMENT ACTIVITIES,OTH,SK,http://www.sovva.sk,23614,NA,RN2007SVK,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,3,FP7,2007-06-01,2007-12-31,FP7-PEOPLE,CSA-SA,Slovakia,23614,NA,NA,NA,2007
200294,999530390,Participant,NA,NA,NA,NA,NA,NA,SLOVENSKA AKADEMIA VIED,SLOVAK ACADEMY OF SCIENCES,REC,SK,http://www.psav.sav.sk,17936,NA,RN2007SVK,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,3,FP7,2007-06-01,2007-12-31,FP7-PEOPLE,CSA-SA,Slovakia,17936,NA,NA,NA,2007
200294,999920815,Participant,NA,NA,NA,NA,NA,NA,I-EUROPA SRO,EURACTIV.sk,PRC,SK,www.euractiv.sk,11750,NA,RN2007SVK,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,3,FP7,2007-06-01,2007-12-31,FP7-PEOPLE,CSA-SA,Slovakia,11750,NA,NA,NA,2007
202287,999521563,Coordinator,NA,NA,NA,NA,NA,NA,FORSCHUNGSZENTRUM BORSTEL,FZB,REC,DE,http://www.fz-borstel.de,100000,NA,MEMBRANE DYNAMICS,Marie-Curie Actions,PEOPLE-2007-4-3.IRG,Marie Curie Action: International Reintegration Grants,1,FP7,2007-09-03,2011-09-02,FP7-PEOPLE,MC-IRG,Germany,100000,NA,NA,NA,2007
200254,999523503,Coordinator,NA,NA,NA,NA,NA,NA,REGIONE PUGLIA,RegPuglia,PUB,IT,www.regione.puglia.it,75000,NA,ARENA,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,1,FP7,2007-06-15,2007-11-14,FP7-PEOPLE,CSA-SA,Italy,75000,NA,NA,NA,2007
200240,999936432,Coordinator,NA,NA,NA,NA,NA,NA,SIHTASUTUS TEADUSKESKUS AHHAA,AHHAA,OTH,EE,http://www.ahhaa.ee,25458,NA,RNEST07,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,3,FP7,2007-06-01,2007-11-30,FP7-PEOPLE,CSA-SA,Estonia,25458,NA,NA,NA,2007
200240,998776700,Participant,NA,NA,NA,NA,NA,NA,EESTI RAHVUSRINGHAALING,EPB,PUB,EE,http://www.err.ee,23125,NA,RNEST07,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,3,FP7,2007-06-01,2007-11-30,FP7-PEOPLE,CSA-SA,Estonia,23125,NA,NA,NA,2007
200240,999510602,Participant,NA,NA,NA,NA,NA,NA,EESTI TEADUSTE AKADEEMIA,EAS,REC,EE,http://www.akadeemia.ee,22778,NA,RNEST07,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,3,FP7,2007-06-01,2007-11-30,FP7-PEOPLE,CSA-SA,Estonia,22778,NA,NA,NA,2007
